metascore,name,console,userscore,date
62,Speedball 2 - Tournament,PC,7.2,"Nov 27, 2007"
62,Go! Puzzle,PS3,tbd,"Jun 14, 2007"
62,Need for Speed ProStreet,PS2,6,"Nov 13, 2007"
62,Heatseeker,WII,6.3,"May 1, 2007"
65,I Hate Running Backwards,XONE,tbd,"May 22, 2018"
65,Downward Spiral: Horus Station,PC,tbd,"May 31, 2018"
65,Antigraviator,PC,5.6,"Jun 6, 2018"
65,Titan Quest,Switch,6.5,"Jul 31, 2018"
65,Dynasty Warriors 9,PS4,4,"Feb 13, 2018"
65,MachiaVillain,PC,tbd,"May 16, 2018"
64,Track Lab,PS4,tbd,"Aug 21, 2018"
64,Neverout,Switch,tbd,"Jul 10, 2018"
64,Pokemon Quest,Switch,7,"May 29, 2018"
64,Vesta,Switch,6,"Jan 19, 2018"
68,Evil Dead: Regeneration,PS2,8.5,"Sep 13, 2005"
68,The Punisher,PS2,8.1,"Jan 17, 2005"
68,The Legend of Heroes: A Tear of Vermillion,PSP,7.8,"Nov 15, 2005"
68,Bone: Out From Boneville,PC,6.6,"Sep 15, 2005"
68,Juiced,XBOX,8,"Jun 13, 2005"
68,Midway Arcade Treasures 3,XBOX,tbd,"Sep 27, 2005"
68,Wallace & Gromit: Curse of the Were-Rabbit,PS2,3.2,"Sep 29, 2005"
68,Harry Potter and the Goblet of Fire,PS2,6.4,"Nov 8, 2005"
68,Banjo-Pilot,GBA,6.1,"Jan 12, 2005"
68,Taito Legends,PS2,tbd,"Oct 25, 2005"
61,Sengoku Basara: Samurai Heroes,PS3,8,"Oct 12, 2010"
61,Dead to Rights: Retribution,X360,6.9,"Apr 27, 2010"
61,Aqua,X360,8.2,"May 19, 2010"
61,Emergency 2012,PC,6.2,"Nov 22, 2010"
61,Create,PS3,5.2,"Nov 16, 2010"
61,Star Wars: The Force Unleashed II,X360,5.7,"Oct 26, 2010"
61,Kinect Adventures!,X360,6.4,"Nov 4, 2010"
61,Metal Slug XX,X360,7.3,"May 19, 2010"
61,Robocalypse: Beaver Defense,WII,6,"May 31, 2010"
66,Armada 2526,PC,6.5,"Nov 17, 2009"
66,Fable II: Knothole Island,X360,7.4,"Jan 13, 2009"
66,NHL 2K10,PS3,7.1,"Sep 15, 2009"
66,Dark Sector,PC,6.4,"Mar 24, 2009"
66,Wolfenstein 3D,X360,8.2,"Jun 3, 2009"
66,Spyborgs,WII,6.3,"Sep 22, 2009"
66,Harry Potter and the Half-Blood Prince,PS3,4.5,"Jun 30, 2009"
66,Death Tank,X360,7,"Feb 18, 2009"
62,The King of Fighters NeoWave,XBOX,tbd,"Apr 18, 2006"
62,Barnyard,PS2,8,"Aug 1, 2006"
62,Gunpey,PSP,tbd,"Nov 17, 2006"
61,Nickelodeon Danny Phantom: Urban Jungle,DS,tbd,"Sep 19, 2006"
61,The Grim Adventures of Billy & Mandy,WII,6.2,"Nov 16, 2006"
61,Dynasty Warriors 5 Empires,X360,8.2,"Mar 28, 2006"
61,Ninety-Nine Nights,X360,6.6,"Aug 15, 2006"
61,Frogger,X360,5.3,"Jul 12, 2006"
61,Micro Machines V4,PSP,tbd,"Jun 27, 2006"
61,Over the Hedge,XBOX,tbd,"May 9, 2006"
63,Lemony Snicket's A Series of Unfortunate Events,PS2,5.7,"Nov 10, 2004"
63,Van Helsing,XBOX,7.6,"May 6, 2004"
63,Dead Man's Hand,PC,6.3,"Mar 18, 2004"
63,Ty the Tasmanian Tiger 2: Bush Rescue,GBA,tbd,"Oct 12, 2004"
63,Digimon Rumble Arena 2,PS2,7.6,"Sep 3, 2004"
63,Aura: Fate of the Ages,PC,6,"Jun 29, 2004"
63,Outlaw Golf 2,PS2,tbd,"Nov 25, 2004"
63,Firefighter F.D. 18,PS2,7.8,"Mar 9, 2004"
63,Crash 'N' Burn,PS2,8.3,"Nov 15, 2004"
63,Future Tactics: The Uprising,GC,tbd,"May 10, 2004"
66,Song of the Deep,XONE,7,"Jul 12, 2016"
66,This Is the Police,PC,7.7,"Aug 2, 2016"
66,Battlezone,PS4,7.1,"Oct 13, 2016"
66,Bridge Constructor,PS4,6.7,"Dec 13, 2016"
66,Full Mojo Rampage,PS4,6,"Jun 28, 2016"
66,Galactic Civilizations III: Mercenaries,PC,7,"Feb 18, 2016"
66,Among the Sleep,PS4,6.7,"Jul 26, 2016"
66,Agatha Christie: The ABC Murders,PC,8.5,"Feb 4, 2016"
66,Sherlock Holmes: The Devil's Daughter,XONE,7.3,"Jun 10, 2016"
62,BlackSite: Area 51,X360,6,"Nov 12, 2007"
62,Escape From Paradise City,PC,7,"Oct 26, 2007"
62,PixelJunk Racers,PS3,5.9,"Sep 13, 2007"
62,El Tigre: The Adventures of Manny Rivera,PS2,8.5,"Oct 29, 2007"
62,Mad Tracks,X360,7.8,"May 30, 2007"
62,Balls of Fury,DS,tbd,"Sep 27, 2007"
62,Space Force: Rogue Universe,PC,5.9,"Jun 5, 2007"
62,Pogo Island,DS,tbd,"Mar 26, 2007"
62,Spider-Man: Friend or Foe,PS2,8.5,"Oct 2, 2007"
64,The Crew 2,PS4,5,"Jun 26, 2018"
64,Conan Exiles,XONE,5.8,"May 8, 2018"
64,Sword Art Online: Fatal Bullet,PS4,7.2,"Feb 23, 2018"
64,InnerSpace,XONE,tbd,"Jan 16, 2018"
64,Kerbal Space Program: Enhanced Edition,PS4,6.5,"Jan 16, 2018"
64,Touhou Genso Wanderer Reloaded,Switch,6.3,"Jul 17, 2018"
64,Scribblenauts Showdown,PS4,6.6,"Mar 6, 2018"
64,Airheart: Tales of Broken Wings,PS4,5.7,"Jul 24, 2018"
64,NASCAR Heat 3,PS4,6.2,"Sep 7, 2018"
64,Galak-Z: Variant S,Switch,6.8,"Jul 12, 2018"
68,Ty the Tasmanian Tiger 3: Night of the Quinkan,PS2,8.1,"Oct 12, 2005"
68,Ty the Tasmanian Tiger 3: Night of the Quinkan,GC,7.6,"Oct 12, 2005"
68,Juiced,PS2,7.5,"Jun 13, 2005"
68,Untold Legends: Brotherhood of the Blade,PSP,7.7,"Mar 22, 2005"
68,Sigma Star Saga,GBA,8.5,"Aug 16, 2005"
68,Disney's Chicken Little,XBOX,tbd,"Oct 18, 2005"
68,Advent Rising,XBOX,7.5,"May 31, 2005"
68,Agatha Christie: And Then There Were None,PC,7.6,"Oct 30, 2005"
68,Crash Tag Team Racing,PSP,7.3,"Nov 10, 2005"
67,Shrek SuperSlam,PS2,6.4,"Oct 25, 2005"
67,One Piece Grand Battle,GC,7.1,"Sep 7, 2005"
61,Voodoo Dice,X360,7.4,"May 26, 2010"
61,Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,6.5,"May 11, 2010"
60,Risen,X360,6.4,"Feb 22, 2010"
60,Legend of the Guardians: The Owls of Ga'Hoole,X360,8,"Sep 14, 2010"
60,The Shoot,PS3,6.2,"Oct 19, 2010"
60,Create,X360,5.8,"Nov 16, 2010"
60,Dead to Rights: Retribution,PS3,6,"Apr 27, 2010"
60,Bermuda Triangle: Saving the Coral,DS,tbd,"Feb 2, 2010"
60,Crazy Taxi,PS3,7.3,"Nov 16, 2010"
60,Fist of the North Star: Ken's Rage,PS3,7,"Nov 2, 2010"
66,Magic Orbz,PS3,7.6,"Jan 15, 2009"
66,3 on 3 NHL Arcade,PS3,7.1,"Feb 5, 2009"
66,Obscure: The Aftermath,PSP,8,"Sep 30, 2009"
66,Memento Mori,PC,8.1,"Jul 29, 2009"
66,Tomb Raider Underworld: Lara's Shadow,X360,8.1,"Mar 10, 2009"
66,Onslaught,WII,7.5,"Feb 23, 2009"
66,Madden NFL Arcade,X360,4.8,"Nov 24, 2009"
66,Disney's A Christmas Carol,DS,6.4,"Nov 3, 2009"
66,Inferno Pool,PS3,6.6,"Oct 28, 2009"
66,Trivial Pursuit,X360,6.4,"Mar 10, 2009"
61,Star Wars: Lethal Alliance,PSP,6.9,"Dec 7, 2006"
61,Over the Hedge,GC,8,"May 9, 2006"
61,The Guild 2,PC,7,"Oct 12, 2006"
61,From Russia With Love,PSP,6.9,"Apr 3, 2006"
61,Desperate Housewives: The Game,PC,6.6,"Oct 6, 2006"
61,Stacked with Daniel Negreanu,XBOX,tbd,"May 30, 2006"
61,NBA Live 07,PC,3.9,"Sep 25, 2006"
61,Tom Clancy's Splinter Cell Double Agent,WII,7.4,"Nov 28, 2006"
60,Atlantis Quest,PC,tbd,"Apr 6, 2006"
60,Luxor: The Wrath of Set,PSP,tbd,"Nov 17, 2006"
60,Agatha Christie: Murder on the Orient Express,PC,7.5,"Nov 21, 2006"
63,Hot Wheels Stunt Track Challenge,XBOX,6.2,"Nov 10, 2004"
63,Shark Tale,GBA,7.8,"Sep 27, 2004"
63,The Incredibles,GC,6.5,"Oct 31, 2004"
63,Gangland,PC,7.2,"Mar 4, 2004"
63,Ridge Racer DS,DS,6.7,"Dec 7, 2004"
63,Pinball Hall of Fame: The Gottlieb Collection,PS2,6.7,"Nov 16, 2004"
63,Drakengard,PS2,8.4,"Mar 2, 2004"
62,Spyro: A Hero's Tail,GC,7.9,"Nov 3, 2004"
62,Dead Man's Hand,XBOX,8.1,"Mar 3, 2004"
62,Street Racing Syndicate,PS2,8.9,"Aug 31, 2004"
62,Crimson Tears,PS2,8,"Jul 21, 2004"
66,Agatha Christie's The ABC Murders,XONE,7.5,"Feb 23, 2016"
66,Oceanhorn: Monster of Uncharted Seas,PS4,7.2,"Sep 7, 2016"
66,Unepic,PS4,6.6,"Mar 29, 2016"
65,Batman: The Telltale Series - Episode 1: Realm of Shadows,XONE,6.8,"Aug 2, 2016"
65,MXGP2: The Official Motocross Videogame,PS4,6.7,"Jun 21, 2016"
65,Farming Simulator 17,XONE,tbd,"Oct 25, 2016"
65,Tharsis,PS4,6.1,"Jan 12, 2016"
65,Maize,PC,7.4,"Dec 1, 2016"
65,Mario & Sonic at the Rio 2016 Olympic Games,WIIU,7.9,"Jun 24, 2016"
61,WWE SmackDown vs. Raw 2008,DS,6.9,"Nov 13, 2007"
61,F.E.A.R. Perseus Mandate,PC,7.3,"Nov 6, 2007"
61,Cooking Mama: Cook Off,WII,5.3,"Mar 20, 2007"
61,Disney Hannah Montana: Music Jam,DS,5,"Oct 16, 2007"
61,Tom Clancy's Ghost Recon Advanced Warfighter 2,PSP,5.8,"Aug 23, 2007"
61,Harry Potter and the Order of the Phoenix,PS2,5.6,"Jun 25, 2007"
61,Loki,PC,6,"Oct 2, 2007"
61,TMNT,PS2,5.6,"Mar 20, 2007"
61,Root Beer Tapper,X360,6.5,"Feb 7, 2007"
61,LifeSigns: Surgical Unit,DS,7.8,"Nov 6, 2007"
64,Mulaka,PS4,6.9,"Feb 27, 2018"
64,MXGP Pro,PS4,tbd,"Jul 10, 2018"
64,"Warhammer 40,000: Inquisitor - Martyr",PS4,5.9,"Aug 23, 2018"
64,We Happy Few,XONE,5.1,"Aug 10, 2018"
63,Super Bomberman R,XONE,7.8,"Jun 12, 2018"
63,InnerSpace,Switch,6.8,"Jan 16, 2018"
63,Penny-Punching Princess,Switch,5.6,"Apr 3, 2018"
63,All-Star Fruit Racing,Switch,tbd,"Aug 21, 2018"
67,Star Fox: Assault,GC,8.1,"Feb 14, 2005"
67,Shattered Union,PC,6.3,"Oct 17, 2005"
67,Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2,8.4,"Jul 12, 2005"
67,The Incredibles: Rise of the Underminer,GC,7,"Nov 1, 2005"
67,World Championship Poker 2: Featuring Howard Lederer,PS2,tbd,"Nov 8, 2005"
67,Area 51,PC,6.1,"Jun 8, 2005"
67,The Punisher,PC,8.5,"Jan 18, 2005"
60,Rooms: The Main Building,WII,tbd,"Mar 23, 2010"
60,Dragon Ball: Raging Blast 2,PS3,7.7,"Nov 2, 2010"
60,MicroBot,X360,6.4,"Dec 29, 2010"
60,Majesty 2: Kingmaker,PC,7,"Mar 26, 2010"
60,How to Train Your Dragon,DS,tbd,"Mar 23, 2010"
59,Crazy Taxi,X360,7.1,"Nov 24, 2010"
59,Star Wars: The Force Unleashed II,PC,5.9,"Oct 26, 2010"
59,Dark Void,X360,5.8,"Jan 19, 2010"
59,KrissX,X360,tbd,"Jan 27, 2010"
59,Splatterhouse,PS3,7.9,"Nov 23, 2010"
66,Karaoke Revolution,PS3,tbd,"Nov 24, 2009"
66,Transformers: Revenge of the Fallen - Decepticons,DS,2.6,"Jun 23, 2009"
65,New Play Control! Mario Power Tennis,WII,7.4,"Mar 9, 2009"
65,Diner Dash,PS3,tbd,"Nov 24, 2009"
65,Cooking Mama 3: Shop & Chop,DS,6,"Oct 20, 2009"
65,LEGO Battles,DS,8.7,"Jun 10, 2009"
65,Military Madness: Nectaris,X360,6.3,"Sep 30, 2009"
65,Afro Samurai,X360,6.2,"Jan 27, 2009"
65,No Gravity: The Plague of Mind,PSP,tbd,"Feb 26, 2009"
65,The Hardy Boys: Treasure on the Tracks,DS,tbd,"Sep 1, 2009"
60,Monster House,GC,tbd,"Jul 18, 2006"
60,Guilty Gear Dust Strikers,DS,5.8,"Apr 25, 2006"
60,Konductra,DS,tbd,"Oct 31, 2006"
60,Touch Detective,DS,6.6,"Oct 24, 2006"
60,Online Chess Kingdoms,PSP,6.8,"Nov 28, 2006"
60,Avatar: The Last Airbender,GC,6.5,"Oct 10, 2006"
60,Generation of Chaos,PSP,7.4,"Feb 28, 2006"
60,Blade Dancer: Lineage of Light,PSP,6.4,"Jul 18, 2006"
60,Naruto: Ninja Council,GBA,7,"Mar 7, 2006"
59,Phantasy Star Universe,PC,7.1,"Oct 24, 2006"
62,Wings of War,XBOX,5,"Aug 30, 2004"
62,Mario Pinball Land,GBA,4.9,"Oct 4, 2004"
62,Digimon Racing,GBA,tbd,"Sep 13, 2004"
62,Pro Fishing Challenge,XBOX,8.7,"Aug 31, 2004"
62,The Incredibles,PS2,8,"Oct 31, 2004"
62,Headhunter: Redemption,PS2,6.4,"Sep 21, 2004"
62,Northland,PC,7,"Mar 24, 2004"
62,Lineage II: The Chaotic Chronicle,PC,6.7,"Apr 27, 2004"
62,Godzilla: Save the Earth,PS2,8.5,"Nov 2, 2004"
62,Dragon Ball Z: Buu's Fury,GBA,8.5,"Sep 14, 2004"
65,Reus,XONE,tbd,"Oct 11, 2016"
65,Lovely Planet,XONE,5.8,"Jan 8, 2016"
65,Battleship,XONE,7.6,"Aug 2, 2016"
65,Trillion: God of Destruction,VITA,7.4,"Mar 29, 2016"
65,Party Hard,PS4,7.1,"Apr 26, 2016"
61,.hack//G.U. vol. 2//Reminisce,PS2,8.3,"May 8, 2007"
61,Fullmetal Alchemist: Trading Card Game,DS,7.5,"Oct 15, 2007"
61,Surf's Up,X360,6.1,"May 30, 2007"
61,Raiden III,PS2,8,"Apr 17, 2007"
63,Fable Fortune,PC,7.5,"Feb 21, 2018"
63,Beholder: Complete Edition,PS4,6.3,"Jan 16, 2018"
63,Rainbow Skies,PS4,5.1,"Jun 26, 2018"
63,State of Mind,Switch,7.3,"Aug 15, 2018"
63,Lost in Harmony,Switch,tbd,"Jun 21, 2018"
63,The Station,XONE,8,"Feb 20, 2018"
67,Close Combat: First to Fight,PC,5.3,"Apr 18, 2005"
67,UFO: Aftershock,PC,7.7,"Nov 23, 2005"
67,World Championship Poker 2: Featuring Howard Lederer,PC,tbd,"Nov 8, 2005"
67,Spider-Man 2,PSP,6.9,"Mar 23, 2005"
67,Outlaw Tennis,PS2,tbd,"Jul 26, 2005"
67,Worms Forts: Under Siege,XBOX,8,"Mar 15, 2005"
67,Haunting Ground,PS2,8.9,"May 10, 2005"
67,Mega Man Battle Network 5: Team Protoman,GBA,8.4,"Jun 21, 2005"
67,World Championship Poker: Deluxe Series,DS,tbd,"Apr 17, 2005"
59,Pac-Man Party,WII,6.2,"Nov 16, 2010"
59,Hydrophobia,X360,7.4,"Sep 29, 2010"
59,Dynasty Warriors: Strikeforce,X360,6,"Feb 16, 2010"
59,Alter Ego 2010,PC,5.8,"Aug 3, 2010"
59,How to Train Your Dragon,WII,7,"Mar 23, 2010"
59,Super Monkey Ball: Step & Roll,WII,6.3,"Feb 9, 2010"
59,Dark Void,PS3,6.1,"Jan 19, 2010"
59,Fist of the North Star: Ken's Rage,X360,7.1,"Nov 2, 2010"
59,TRON: Evolution - Battle Grids,WII,tbd,"Dec 7, 2010"
59,Blade Kitten,PS3,6.5,"Sep 21, 2010"
65,Heroes Over Europe,PC,7.3,"Sep 8, 2009"
65,Dynasty Warriors: Strikeforce,PSP,6.8,"Apr 28, 2009"
65,Marvel: Ultimate Alliance 2,DS,6.7,"Sep 15, 2009"
65,Texas Cheat 'Em,X360,tbd,"May 13, 2009"
65,Star Wars: The Force Unleashed - Ultimate Sith Edition,PC,6.1,"Nov 3, 2009"
65,The Godfather II,X360,6.9,"Apr 7, 2009"
65,Fallout 3 - Operation: Anchorage,PC,5.3,"Jan 27, 2009"
65,Flock!,PC,4.4,"Apr 7, 2009"
65,Dragon Ball: Revenge of King Piccolo,WII,7.3,"Oct 20, 2009"
59,Bionicle Heroes,PC,8,"Nov 14, 2006"
59,The Godfather: Mob Wars,PSP,7.9,"Sep 19, 2006"
59,Platypus,PSP,tbd,"Nov 17, 2006"
59,FIFA Street 2,PS2,7.8,"Feb 28, 2006"
59,Rule of Rose,PS2,8.6,"Sep 12, 2006"
59,Avatar: The Last Airbender,PS2,7.6,"Oct 10, 2006"
59,Tamagotchi Connection: Corner Shop,DS,7.7,"Jan 31, 2006"
59,Eragon,PSP,tbd,"Nov 14, 2006"
62,Hot Wheels Stunt Track Challenge,PS2,8.1,"Nov 10, 2004"
62,Yu-Gi-Oh! Capsule Monster Coliseum,PS2,7.8,"Oct 26, 2004"
62,Leisure Suit Larry: Magna Cum Laude,XBOX,6.4,"Oct 5, 2004"
62,Vendetta Online,PC,7.4,"Nov 4, 2004"
61,Athens 2004,PS2,7.4,"Jul 14, 2004"
61,Future Tactics: The Uprising,PS2,6.1,"May 10, 2004"
61,King Arthur,XBOX,tbd,"Nov 16, 2004"
61,Galactic Wrestling: Featuring Ultimate Muscle,PS2,8,"Jun 30, 2004"
61,Yu-Gi-Oh! Reshef of Destruction,GBA,7.4,"Jun 29, 2004"
65,The Walking Dead: Michonne - Episode 1: In Too Deep,XONE,7.2,"Feb 23, 2016"
65,Sparkle 2,XONE,tbd,"Jan 27, 2016"
65,Sherlock Holmes: The Devil's Daughter,PC,7.3,"Jun 10, 2016"
65,Xenoraid,PS4,6.2,"Nov 8, 2016"
64,Lucky's Tale,PC,5,"Mar 28, 2016"
64,Tokyo Twilight Ghost Hunters: Daybreak Special Gigs,PS4,tbd,"Sep 20, 2016"
64,Metroid Prime: Federation Force,3DS,5.4,"Aug 19, 2016"
61,Bus Driver,PC,7.1,"Mar 22, 2007"
61,Need for Speed ProStreet,WII,6.9,"Nov 13, 2007"
61,Infernal,PC,7.5,"May 8, 2007"
61,Fatal Inertia,X360,4.2,"Sep 11, 2007"
61,Honeycomb Beat,DS,tbd,"Apr 2, 2007"
61,Build-A-Bear Workshop,DS,4.8,"Nov 5, 2007"
61,Super Contra,X360,6.3,"Jul 25, 2007"
61,Impossible Mission,DS,4.8,"Nov 15, 2007"
61,Marvel Trading Card Game,DS,5.1,"May 22, 2007"
63,Murderous Pursuits,PC,tbd,"Apr 20, 2018"
63,Secret of Mana,PS4,6,"Feb 15, 2018"
63,The Lost Child,Switch,6.3,"Jun 19, 2018"
63,The Way Remastered,Switch,6.9,"Apr 20, 2018"
63,Salary Man Escape VR,PS4,6.9,"Jun 26, 2018"
63,Blind,PS4,tbd,"Sep 18, 2018"
63,Metal Max Xeno,PS4,6.5,"Sep 25, 2018"
67,BloodRayne 2,PC,7.6,"Aug 2, 2005"
67,Top Spin,PS2,7.8,"Sep 26, 2005"
67,Disney's Chicken Little,GC,tbd,"Oct 20, 2005"
67,MVP Baseball,PSP,7.7,"May 18, 2005"
67,Midway Arcade Treasures 3,PS2,tbd,"Sep 27, 2005"
66,Crash Tag Team Racing,PS2,7.3,"Oct 19, 2005"
66,Outlaw Tennis,XBOX,7.7,"Jul 26, 2005"
66,Madden NFL 06,DS,6.3,"Aug 8, 2005"
66,Batman Begins,GC,7.3,"Jun 14, 2005"
59,Gladiator Begins,PSP,8,"Sep 13, 2010"
58,How to Train Your Dragon,X360,7.6,"Mar 23, 2010"
58,Time Crisis: Razing Storm,PS3,6,"Oct 19, 2010"
58,Backbreaker,PS3,7,"Jun 1, 2010"
58,Gunblade NY & L.A. Machineguns Arcade Hits Pack,WII,8,"Aug 30, 2010"
58,Worms: Battle Islands,WII,tbd,"Nov 23, 2010"
58,TRON: Evolution,PS3,6.2,"Dec 7, 2010"
58,Front Mission Evolved,X360,6.1,"Sep 28, 2010"
58,APB All Points Bulletin,PC,5.7,"Jun 29, 2010"
58,The Tales of Bearsworth Manor: Puzzling Pages,WII,tbd,"Jun 21, 2010"
65,Heavy Weapon: Atomic Tank,PS3,tbd,"Jun 11, 2009"
65,Band Hero,DS,7,"Nov 3, 2009"
65,Afro Samurai,PS3,6.3,"Jan 27, 2009"
65,Fallout 3: Mothership Zeta,X360,6,"Aug 3, 2009"
65,Cate West: The Vanishing Files,WII,tbd,"Mar 23, 2009"
65,Exit 2,X360,tbd,"Feb 25, 2009"
65,Help Wanted: 50 Wacky Jobs,WII,7,"May 12, 2009"
64,Secret Files 2: Puritas Cordis,PC,6.9,"Oct 29, 2009"
64,Transformers: Revenge of the Fallen - Autobots,DS,5.3,"Jun 23, 2009"
64,Harry Potter and the Half-Blood Prince,X360,3.9,"Jun 30, 2009"
59,Open Season,X360,7.3,"Sep 19, 2006"
59,Bionicle Heroes,X360,5.9,"Nov 15, 2006"
59,Nicktoons: Battle for Volcano Island,PS2,7.2,"Oct 24, 2006"
59,Garfield: A Tale of Two Kitties,DS,tbd,"Oct 17, 2006"
59,Armored Core: Last Raven,PS2,8.9,"Jun 13, 2006"
59,Monster House,PS2,6.4,"Jul 18, 2006"
59,Sonic Riders,GC,7.8,"Feb 21, 2006"
59,Lemmings,PS3,6.7,"Dec 7, 2006"
61,Shadow Ops: Red Mercury,XBOX,6.1,"Jun 15, 2004"
61,Spy Fiction,PS2,tbd,"Aug 31, 2004"
61,Shadow Ops: Red Mercury,PC,6.3,"Sep 21, 2004"
61,GoldenEye: Rogue Agent,XBOX,6.9,"Nov 22, 2004"
61,Future Tactics: The Uprising,XBOX,tbd,"May 10, 2004"
61,Spider-Man 2,DS,5,"Nov 16, 2004"
61,Ape Escape: Pumped & Primed,PS2,6.6,"Oct 20, 2004"
61,Catwoman,GBA,tbd,"Jul 20, 2004"
61,Lifeline,PS2,7.7,"Mar 2, 2004"
60,World Championship Poker,PS2,7.7,"Nov 18, 2004"
64,Shadow of the Beast,PS4,7.3,"May 17, 2016"
64,Oh...Sir!,PC,tbd,"Oct 25, 2016"
64,Blade Arcus from Shining: Battle Arena,PC,tbd,"Jul 28, 2016"
64,Californium,PC,6,"Feb 17, 2016"
64,Robinson: The Journey,PS4,6.8,"Nov 8, 2016"
64,Franchise Hockey Manager 3,PC,tbd,"Oct 31, 2016"
64,The Silver Case,PC,7.6,"Oct 6, 2016"
64,Tokyo Twilight Ghost Hunters: Daybreak Special Gigs,VITA,tbd,"Sep 20, 2016"
64,Fallout 4: Nuka-World,PS4,5.8,"Aug 30, 2016"
64,Gal*Gun: Double Peace,PS4,7.1,"Aug 2, 2016"
61,MX vs. ATV Untamed,DS,tbd,"Dec 17, 2007"
60,Mega Man Star Force: Dragon,DS,6.1,"Aug 7, 2007"
60,Dynasty Warriors: Gundam,PS3,6.9,"Aug 28, 2007"
60,Ratatouille,GC,5.8,"Jun 26, 2007"
60,Sonic Rivals 2,PSP,7.8,"Nov 13, 2007"
60,.hack//G.U. vol. 3//Redemption,PS2,8.5,"Sep 10, 2007"
60,Yu-Gi-Oh! GX Tag Force 2,PSP,7,"Sep 18, 2007"
60,Puzzle Scape,PSP,tbd,"Jun 18, 2007"
60,Wario: Master of Disguise,DS,7.2,"Mar 5, 2007"
60,Pirates of the Caribbean Online,PC,7.4,"Oct 31, 2007"
63,Destiny 2: Warmind,PS4,2.9,"May 8, 2018"
63,Trailblazers,PS4,6,"May 8, 2018"
63,Garage,Switch,6.9,"May 10, 2018"
63,Planet Alpha,PS4,6,"Sep 4, 2018"
63,BAFL: Brakes Are For Losers,Switch,tbd,"Apr 19, 2018"
63,Pop-Up Pilgrims,PS4,tbd,"Feb 13, 2018"
62,HYPERGUN,PC,tbd,"Aug 23, 2018"
62,The Infectious Madness of Doctor Dekker,PS4,2.5,"Jun 5, 2018"
66,Geist,GC,8.1,"Aug 15, 2005"
66,DreamWorks Madagascar,DS,6.8,"May 23, 2005"
66,Dragon Ball Z: Supersonic Warriors 2,DS,7.4,"Nov 20, 2005"
66,MediEvil: Resurrection,PSP,8.6,"Sep 13, 2005"
66,Nibiru: Age of Secrets,PC,5.8,"Aug 31, 2005"
66,Crash Tag Team Racing,GC,6.9,"Oct 19, 2005"
66,Ty the Tasmanian Tiger 3: Night of the Quinkan,XBOX,tbd,"Oct 11, 2005"
58,Front Mission Evolved,PS3,6.1,"Sep 28, 2010"
58,TRON: Evolution,X360,5.7,"Dec 7, 2010"
58,Assassin's Creed II: Battle of Forli,PS3,5,"Jan 28, 2010"
58,John Daly's ProStroke Golf,PS3,4.1,"Oct 5, 2010"
58,BreakQuest,PSP,5.9,"Mar 18, 2010"
58,Hotel Giant 2,PC,2.5,"Jan 27, 2010"
58,Blade Kitten,X360,6.1,"Sep 22, 2010"
64,Phantasy Star Portable,PSP,7.8,"Mar 3, 2009"
64,Puzzlegeddon,X360,tbd,"Dec 16, 2009"
64,MySims Party,DS,tbd,"Mar 10, 2009"
64,Final Fantasy Crystal Chronicles: Echoes of Time,WII,5.6,"Mar 24, 2009"
64,Puzzle Kingdoms,DS,6.3,"May 4, 2009"
64,Namco Museum Essentials,PS3,5.8,"Jul 16, 2009"
64,3 on 3 NHL Arcade,X360,7.2,"Feb 11, 2009"
64,Command & Conquer: Red Alert 3 - Uprising,PC,6.8,"Mar 12, 2009"
59,Tom Clancy's Rainbow Six: Lockdown,PC,6.3,"Feb 16, 2006"
59,Ship Simulator 2006,PC,6.4,"Aug 21, 2006"
59,NBA Live 07,X360,4.9,"Sep 25, 2006"
59,The Fast and the Furious,PS2,6.6,"Sep 26, 2006"
59,Mage Knight: Destiny's Soldier,DS,7.1,"Sep 26, 2006"
59,Tokyo Xtreme Racer DRIFT,PS2,8.6,"Apr 18, 2006"
59,MLB SlugFest 2006,XBOX,tbd,"Jun 5, 2006"
60,Ribbit King,GC,7.4,"Jun 8, 2004"
60,Star Wars Trilogy: Apprentice of the Force,GBA,tbd,"Sep 21, 2004"
60,Wars and Warriors: Joan of Arc,PC,8,"Feb 7, 2004"
60,GoldenEye: Rogue Agent,PS2,6.8,"Nov 22, 2004"
60,King Arthur,GC,tbd,"Nov 18, 2004"
60,GoldenEye: Rogue Agent,GC,6.7,"Nov 22, 2004"
60,Conflict: Vietnam,XBOX,7.1,"Oct 5, 2004"
60,Intellivision Lives!,XBOX,tbd,"Feb 2, 2004"
60,Leisure Suit Larry: Magna Cum Laude,PS2,6.5,"Oct 5, 2004"
64,Tom Clancy's The Division - Underground,PS4,5.5,"Jun 28, 2016"
64,P-O-L-L-E-N,PC,4.3,"Apr 20, 2016"
64,SwapQuest,VITA,7,"Feb 23, 2016"
64,TRON RUN/r,PS4,6.4,"Feb 16, 2016"
64,Assassin's Creed Chronicles: India,XONE,4.7,"Jan 12, 2016"
64,Psycho-Pass: Mandatory Happiness,VITA,7.1,"Sep 13, 2016"
64,The Town of Light,PC,6.9,"Feb 26, 2016"
64,Batman: The Telltale Series,PC,6.9,"Aug 2, 2016"
